Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric,Days_Until_Flight,Surge_Factor,Original_Ticket_Price
BA202,LAX,SEA,2023-06-07,17:46:00,2023-04-08,Travel Agency,2484,57,Business,425.73,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Snow,13.16,8.46,40.79,134,0,875.45,60,British Airways,157,193,1066,157,60,1.0,851.46
DA404,DEN,MIA,2023-12-31,06:10:00,2023-10-11,Online,3075,64,Business,169.86,Discount,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,New Year's Eve,2023-12-31,Public Holiday,1,Clear,35.81,7.28,27.07,229,0,830.13,81,Delta Airlines,364,379,370,364,81,1.0,339.72
AA100,DEN,ATL,2023-12-03,00:41:00,2023-11-06,Phone,1958,66,First Class,489.0,Premium,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-03,Non-Holiday,0,Storm,13.72,8.47,21.5,33,0,147.33,27,American Airlines,336,405,41,336,27,1.5,652.0
CA303,DEN,LAS,2023-02-24,05:36:00,2022-12-28,Online,3200,48,Economy,171.425,Regular,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-24,Non-Holiday,0,Snow,16.11,5.93,36.71,105,0,1155.11,58,Air Canada,54,92,336,54,58,1.0,342.85
CA303,DFW,MIA,2023-10-28,22:54:00,2023-10-25,Online,4582,44,First Class,1244.48,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-28,Non-Holiday,0,Snow,18.07,11.12,2.92,74,0,782.01,3,Air Canada,300,393,1374,300,3,3.2,777.8
EA505,DEN,ATL,2023-09-19,21:27:00,2023-06-25,Travel Agency,3819,50,Economy,399.145,Premium,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-19,Non-Holiday,0,Fog,-6.64,12.0,15.39,221,0,929.97,86,Emirates,261,271,1287,261,86,1.0,798.29
DA404,LAX,ATL,2023-05-19,04:21:00,2023-04-09,Online,2377,39,First Class,841.68,Regular,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-19,Non-Holiday,0,Storm,17.32,12.12,39.82,170,0,954.04,40,Delta Airlines,138,194,261,138,40,1.2,1402.8
CA303,ORD,SEA,2023-04-22,21:17:00,2023-02-04,Online,2444,53,First Class,111.88,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Fog,35.93,13.45,1.13,135,0,326.83,77,Air Canada,111,130,1277,111,77,1.0,223.76
DA404,ORD,ATL,2023-10-05,10:34:00,2023-07-08,Travel Agency,4718,35,First Class,337.16,Regular,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-05,Non-Holiday,0,Rain,1.1,6.16,27.16,202,0,472.64,89,Delta Airlines,277,284,634,277,89,1.0,674.32
AA100,ORD,LAS,2023-10-09,04:53:00,2023-09-10,Travel Agency,672,30,Economy,643.38,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-09,Non-Holiday,0,Storm,28.4,5.24,32.79,199,0,1193.74,29,American Airlines,281,348,293,281,29,1.5,857.84
BA202,LAX,LAS,2023-07-27,12:27:00,2023-07-10,Travel Agency,1439,68,Economy,565.8149999999999,Regular,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-27,Non-Holiday,0,Snow,21.57,0.64,44.35,8,0,319.15,17,British Airways,207,286,747,207,17,1.5,754.42
CA303,DEN,ATL,2023-01-08,18:59:00,2022-12-02,Online,2724,57,First Class,702.702,Premium,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-08,Non-Holiday,0,Fog,0.1,10.83,22.27,188,0,788.11,37,Air Canada,7,66,1139,7,37,1.2,1171.17
AA100,ORD,LAS,2023-07-15,05:10:00,2023-04-26,Travel Agency,2520,63,First Class,389.58,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-15,Non-Holiday,0,Snow,-9.82,17.5,8.5,196,0,584.25,80,American Airlines,195,211,310,195,80,1.0,779.16
CA303,JFK,SEA,2023-04-16,13:26:00,2023-03-08,Travel Agency,1924,57,Business,794.052,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-16,Non-Holiday,0,Snow,-0.14,10.92,41.79,235,0,310.51,39,Air Canada,105,162,806,105,39,1.2,1323.42
EA505,LAX,SFO,2023-03-30,01:52:00,2023-03-16,Travel Agency,3064,36,First Class,1259.181,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-30,Non-Holiday,0,Fog,33.35,4.76,7.22,117,0,352.93,14,Emirates,88,170,112,88,14,2.2,1144.71
BA202,DFW,MIA,2023-08-19,03:21:00,2023-06-21,Travel Agency,4096,69,First Class,633.735,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-19,Non-Holiday,0,Rain,-2.01,4.87,2.36,142,0,333.52,59,British Airways,230,267,201,230,59,1.0,1267.47
DA404,JFK,SFO,2023-05-13,11:38:00,2023-03-25,Online,3421,50,Economy,795.954,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Fog,-4.18,8.26,47.31,168,0,513.94,49,Delta Airlines,132,179,698,132,49,1.2,1326.59
DA404,JFK,ATL,2023-08-18,06:09:00,2023-06-04,Phone,983,37,Economy,679.08,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-18,Non-Holiday,0,Fog,-2.58,8.46,7.17,172,0,967.91,75,Delta Airlines,229,250,369,229,75,1.0,1358.16
EA505,ORD,SEA,2023-12-09,06:16:00,2023-11-17,Travel Agency,3250,44,First Class,1102.635,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-09,Non-Holiday,0,Storm,19.56,19.0,18.14,204,0,1002.09,22,Emirates,342,416,376,342,22,1.5,1470.18
BA202,JFK,LAS,2023-10-31,10:52:00,2023-09-16,Phone,2381,28,Economy,620.886,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Rain,18.86,10.57,30.29,1,0,306.61,45,British Airways,303,354,652,303,45,1.2,1034.81
BA202,JFK,LAS,2023-12-28,15:39:00,2023-09-26,Travel Agency,3933,24,Economy,276.03,Premium,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-28,Non-Holiday,0,Fog,13.26,1.17,37.54,102,0,1272.64,93,British Airways,361,364,939,361,93,1.0,552.06
EA505,DFW,SFO,2023-12-26,10:51:00,2023-11-04,Online,3687,28,Economy,365.225,Premium,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-26,Non-Holiday,0,Clear,18.69,18.65,20.83,45,0,303.45,52,Emirates,359,403,651,359,52,1.0,730.45
DA404,JFK,MIA,2023-04-07,09:47:00,2023-02-25,Phone,4182,61,Business,853.338,Premium,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-07,Non-Holiday,0,Snow,12.29,6.29,35.2,211,0,86.04,41,Delta Airlines,96,151,587,96,41,1.2,1422.23
AA100,DEN,MIA,2023-04-13,02:00:00,2023-01-09,Phone,2588,63,First Class,641.51,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-13,Non-Holiday,0,Storm,-7.18,6.4,34.28,199,0,830.88,94,American Airlines,102,104,120,102,94,1.0,1283.02
AA100,LAX,SFO,2023-07-14,07:55:00,2023-04-19,Online,2172,61,Business,667.57,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-14,Non-Holiday,0,Rain,17.34,6.63,44.72,156,0,362.78,86,American Airlines,194,204,475,194,86,1.0,1335.14
EA505,DFW,LAS,2023-09-02,19:23:00,2023-07-09,Online,1211,66,First Class,656.6,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-02,Non-Holiday,0,Rain,14.16,15.11,28.36,47,0,772.1,55,Emirates,244,285,1163,244,55,1.0,1313.2
BA202,ORD,LAS,2023-03-04,23:57:00,2023-02-06,Online,4003,57,Business,751.11,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-04,Non-Holiday,0,Fog,-1.24,6.06,33.5,216,0,110.47,26,British Airways,62,132,1437,62,26,1.5,1001.48
CA303,JFK,ATL,2023-05-06,19:55:00,2023-02-15,Online,4266,20,Economy,611.85,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-06,Non-Holiday,0,Storm,6.91,18.73,19.8,43,0,318.96,80,Air Canada,125,141,1195,125,80,1.0,1223.7
DA404,DFW,SFO,2023-10-31,22:04:00,2023-08-30,Online,3639,27,Economy,571.625,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-31,Non-Holiday,0,Fog,15.97,6.95,47.33,167,0,1069.7,62,Delta Airlines,303,337,1324,303,62,1.0,1143.25
DA404,LAX,SFO,2023-09-29,22:16:00,2023-08-30,Travel Agency,3803,62,Economy,716.79,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-29,Non-Holiday,0,Storm,-1.7,15.47,49.98,5,0,314.52,30,Delta Airlines,271,337,1336,271,30,1.5,955.72
BA202,JFK,SEA,2023-11-30,03:23:00,2023-11-02,Phone,4753,53,Business,319.1325,Premium,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-30,Non-Holiday,0,Clear,36.1,8.22,48.29,7,0,1301.74,28,British Airways,333,401,203,333,28,1.5,425.51
AA100,LAX,ATL,2023-05-23,04:43:00,2023-04-29,Travel Agency,407,59,Economy,775.2525,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-23,Non-Holiday,0,Storm,35.48,19.04,32.95,161,0,937.52,24,American Airlines,142,214,283,142,24,1.5,1033.67
DA404,DEN,SFO,2023-05-09,16:09:00,2023-02-21,Online,267,34,First Class,377.47,Premium,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-09,Non-Holiday,0,Fog,18.49,5.83,40.43,45,0,178.67,77,Delta Airlines,128,147,969,128,77,1.0,754.94
AA100,DFW,SFO,2023-11-16,18:18:00,2023-10-13,Phone,2007,51,Business,240.03,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-16,Non-Holiday,0,Snow,39.36,7.36,26.32,118,0,891.47,34,American Airlines,319,381,1098,319,34,1.2,400.05
AA100,DEN,LAS,2023-08-09,06:36:00,2023-05-06,Travel Agency,1885,27,First Class,227.28,Discount,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-09,Non-Holiday,0,Snow,39.48,7.87,12.89,81,0,684.58,95,American Airlines,220,221,396,220,95,1.0,454.56
EA505,DEN,SEA,2023-11-21,00:55:00,2023-11-19,Online,2564,23,Business,854.6080000000001,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-21,Non-Holiday,0,Storm,-6.43,12.1,24.37,160,0,625.79,2,Emirates,324,418,55,324,2,3.2,534.13
EA505,DEN,LAS,2023-10-20,22:21:00,2023-09-03,Phone,1467,29,Business,157.01399999999998,Regular,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-20,Non-Holiday,0,Rain,6.48,10.01,30.29,123,0,164.31,47,Emirates,292,341,1341,292,47,1.2,261.69
AA100,DFW,LAS,2023-11-24,04:17:00,2023-11-23,Online,561,42,First Class,1759.799,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Snow,-5.5,18.68,38.28,27,0,1167.05,1,American Airlines,327,422,257,327,1,3.8,926.21
BA202,ORD,MIA,2023-03-10,17:17:00,2023-01-27,Phone,4056,55,First Class,570.042,Discount,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Storm,25.56,15.6,7.35,120,0,1100.99,42,British Airways,68,122,1037,68,42,1.2,950.07
BA202,LAX,ATL,2023-07-05,14:51:00,2023-05-25,Online,2428,68,Business,252.15599999999998,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-05,Non-Holiday,0,Storm,19.67,16.19,20.82,227,0,1005.32,41,British Airways,185,240,891,185,41,1.2,420.26
EA505,ORD,ATL,2023-10-14,12:10:00,2023-10-05,Online,1673,68,Business,1630.288,Premium,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-14,Non-Holiday,0,Storm,-2.91,2.0,4.93,23,1,803.5,9,Emirates,286,373,730,286,9,2.2,1482.08
AA100,DEN,ATL,2023-03-08,16:11:00,2022-12-26,Online,3301,43,Business,333.61,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-08,Non-Holiday,0,Storm,1.96,3.27,48.07,27,0,1254.9,72,American Airlines,66,90,971,66,72,1.0,667.22
DA404,JFK,SEA,2023-11-05,13:00:00,2023-08-10,Online,446,44,First Class,54.075,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-05,Non-Holiday,0,Fog,0.84,6.92,21.16,113,0,228.84,87,Delta Airlines,308,317,780,308,87,1.0,108.15
EA505,JFK,MIA,2023-02-17,04:59:00,2023-01-10,Phone,3322,52,Business,281.472,Premium,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-17,Non-Holiday,0,Clear,8.28,18.27,46.67,45,0,604.25,38,Emirates,47,105,299,47,38,1.2,469.12
EA505,LAX,LAS,2023-04-22,21:30:00,2023-02-28,Online,3392,47,Business,739.43,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Storm,32.77,3.65,42.09,24,0,101.61,53,Emirates,111,154,1290,111,53,1.0,1478.86
CA303,ORD,ATL,2023-09-26,20:00:00,2023-09-20,Travel Agency,1844,37,Business,471.534,Discount,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Rain,14.64,12.09,17.1,24,0,1148.19,6,Air Canada,268,358,1200,268,6,2.8,336.81
EA505,DFW,MIA,2023-10-24,13:03:00,2023-07-30,Travel Agency,4522,44,Business,270.475,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-24,Non-Holiday,0,Snow,36.82,0.81,15.23,85,0,770.87,86,Emirates,296,306,783,296,86,1.0,540.95
BA202,DEN,LAS,2023-11-18,17:22:00,2023-08-22,Travel Agency,1040,57,First Class,144.32,Discount,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-18,Non-Holiday,0,Snow,24.11,6.9,42.99,24,0,823.3,88,British Airways,321,329,1042,321,88,1.0,288.64
CA303,DFW,ATL,2023-01-17,22:26:00,2022-12-18,Travel Agency,3981,47,Economy,225.81,Discount,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-17,Non-Holiday,0,Snow,13.99,7.03,35.27,223,0,1135.79,30,Air Canada,16,82,1346,16,30,1.5,301.08
DA404,JFK,LAS,2023-03-13,11:13:00,2023-02-18,Online,820,41,First Class,692.1525,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-13,Non-Holiday,0,Rain,2.09,6.34,0.34,12,0,1039.31,23,Delta Airlines,71,144,673,71,23,1.5,922.87
BA202,ORD,SEA,2023-03-09,06:33:00,2022-12-31,Travel Agency,1975,31,Business,724.71,Discount,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-09,Non-Holiday,0,Storm,32.82,14.83,43.01,133,0,415.98,68,British Airways,67,95,393,67,68,1.0,1449.42
DA404,DEN,SEA,2023-12-01,20:44:00,2023-11-04,Travel Agency,1063,33,First Class,692.73,Regular,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,Independence Day,2023-12-01,Cultural Event,1,Clear,-9.12,8.7,26.74,168,0,1120.21,27,Delta Airlines,334,403,1244,334,27,1.5,923.64
EA505,JFK,LAS,2023-06-05,12:34:00,2023-03-11,Online,1195,19,Economy,516.025,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-05,Non-Holiday,0,Fog,31.84,1.04,17.83,18,0,1395.94,86,Emirates,155,165,754,155,86,1.0,1032.05
BA202,DFW,SEA,2023-07-22,14:02:00,2023-04-23,Online,1679,64,Economy,527.715,Regular,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-22,Non-Holiday,0,Rain,0.27,8.76,48.71,229,1,981.53,90,British Airways,202,208,842,202,90,1.0,1055.43
CA303,DFW,MIA,2023-03-14,17:59:00,2023-03-03,Travel Agency,3097,19,First Class,571.5820000000001,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-14,Non-Holiday,0,Clear,4.22,11.05,11.91,93,0,493.32,11,Air Canada,72,157,1079,72,11,2.2,519.62
BA202,LAX,ATL,2023-04-17,03:15:00,2023-01-16,Phone,3778,18,First Class,337.59,Regular,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-17,Non-Holiday,0,Snow,6.49,12.78,21.88,96,0,1118.11,91,British Airways,106,111,195,106,91,1.0,675.18
CA303,ORD,SEA,2023-08-06,18:30:00,2023-05-01,Travel Agency,3063,56,Economy,723.355,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-06,Non-Holiday,0,Rain,1.72,11.42,20.99,5,0,1362.36,97,Air Canada,217,216,1110,217,97,1.0,1446.71
EA505,ORD,SEA,2023-09-22,14:32:00,2023-09-12,Online,1498,35,Business,203.75300000000001,Premium,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-22,Non-Holiday,0,Fog,-4.3,3.39,26.76,204,0,1358.84,10,Emirates,264,350,872,264,10,2.2,185.23
AA100,DFW,SFO,2023-10-09,09:02:00,2023-08-01,Online,4138,35,Business,255.64,Discount,Miles,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-09,Non-Holiday,0,Snow,26.08,0.85,27.99,110,0,973.94,69,American Airlines,281,308,542,281,69,1.0,511.28
DA404,ORD,MIA,2023-03-05,10:44:00,2022-11-26,Phone,3940,44,Economy,59.15,Premium,Credit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-05,Non-Holiday,0,Clear,31.05,0.72,40.86,86,0,1279.36,99,Delta Airlines,63,60,644,63,99,1.0,118.3
CA303,DEN,SEA,2023-11-17,15:11:00,2023-10-10,Online,3721,39,First Class,148.266,Regular,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-17,Non-Holiday,0,Rain,26.27,4.68,29.6,150,0,1365.66,38,Air Canada,320,378,911,320,38,1.2,247.11
DA404,ORD,ATL,2023-01-15,01:26:00,2022-10-19,Travel Agency,1721,64,Economy,198.485,Premium,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Clear,13.86,16.06,8.2,85,0,424.22,88,Delta Airlines,14,22,86,14,88,1.0,396.97
AA100,DFW,ATL,2023-10-04,20:26:00,2023-07-20,Phone,3931,33,Business,556.15,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-04,Non-Holiday,0,Clear,17.05,10.49,18.29,36,0,440.55,76,American Airlines,276,296,1226,276,76,1.0,1112.3
BA202,DEN,MIA,2023-11-16,04:24:00,2023-10-31,Travel Agency,471,67,First Class,372.6825,Regular,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-16,Non-Holiday,0,Storm,24.49,8.96,3.31,83,1,150.42,16,British Airways,319,399,264,319,16,1.5,496.91
BA202,LAX,LAS,2023-06-10,05:33:00,2023-03-24,Travel Agency,61,41,Business,200.51,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-10,Non-Holiday,0,Fog,3.51,6.6,19.37,228,0,157.52,78,British Airways,160,178,333,160,78,1.0,401.02
CA303,DEN,SEA,2023-12-22,14:30:00,2023-11-24,Online,863,58,Economy,426.70500000000004,Discount,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-22,Non-Holiday,0,Storm,-0.07,0.15,4.07,190,0,333.93,28,Air Canada,355,423,870,355,28,1.5,568.94
AA100,LAX,SFO,2023-02-10,17:19:00,2022-12-02,Online,686,50,Business,530.66,Premium,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-10,Non-Holiday,0,Rain,-8.52,2.64,15.82,6,0,763.93,70,American Airlines,40,66,1039,40,70,1.0,1061.32
CA303,JFK,LAS,2023-01-15,04:01:00,2022-11-22,Online,3480,60,Economy,666.625,Discount,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-15,Non-Holiday,0,Snow,22.55,14.0,49.16,69,0,1044.9,54,Air Canada,14,56,241,14,54,1.0,1333.25
AA100,JFK,SFO,2023-07-20,12:11:00,2023-06-07,Online,3426,22,First Class,132.99,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-20,Non-Holiday,0,Rain,27.68,2.25,30.54,22,0,712.42,43,American Airlines,200,253,731,200,43,1.2,221.65
BA202,DEN,SEA,2023-10-11,19:10:00,2023-07-06,Phone,1010,41,Economy,257.125,Regular,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-11,Non-Holiday,0,Storm,9.64,15.42,3.15,152,0,110.66,97,British Airways,283,282,1150,283,97,1.0,514.25
DA404,DFW,MIA,2023-03-18,21:49:00,2023-02-11,Travel Agency,3645,63,First Class,433.88399999999996,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-18,Non-Holiday,0,Rain,22.53,12.44,27.57,103,0,771.89,35,Delta Airlines,76,137,1309,76,35,1.2,723.14
CA303,LAX,SEA,2023-11-02,14:34:00,2023-10-12,Travel Agency,2230,28,Economy,749.4975000000001,Discount,Debit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-02,Non-Holiday,0,Snow,39.71,19.81,1.49,2,0,1148.9,21,Air Canada,305,380,874,305,21,1.5,999.33
BA202,LAX,MIA,2023-04-22,20:16:00,2023-04-17,Online,1929,41,Business,480.14399999999995,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Fog,19.65,1.37,19.09,116,0,568.85,5,British Airways,111,202,1216,111,5,2.8,342.96
CA303,JFK,SEA,2023-03-19,05:44:00,2023-02-20,Online,4095,49,Business,188.9475,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-19,Non-Holiday,0,Snow,-4.05,10.06,6.02,54,0,287.48,27,Air Canada,77,146,344,77,27,1.5,251.93
EA505,DFW,SEA,2023-08-10,12:04:00,2023-06-27,Online,3683,63,Business,843.468,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-10,Non-Holiday,0,Storm,33.39,17.37,7.95,149,0,1019.56,44,Emirates,221,273,724,221,44,1.2,1405.78
DA404,LAX,SFO,2023-06-28,14:47:00,2023-04-13,Phone,2632,33,First Class,203.775,Regular,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-28,Non-Holiday,0,Storm,14.99,13.59,31.66,105,0,1323.59,76,Delta Airlines,178,198,887,178,76,1.0,407.55
EA505,DFW,SEA,2023-06-29,10:12:00,2023-05-19,Phone,1304,20,Business,751.8059999999999,Discount,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-29,Non-Holiday,0,Storm,27.75,10.18,15.27,51,0,825.81,41,Emirates,179,234,612,179,41,1.2,1253.01
DA404,DEN,SFO,2023-03-29,20:19:00,2023-02-09,Phone,1838,57,First Class,152.67,Premium,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-29,Non-Holiday,0,Rain,19.94,4.07,3.37,223,0,728.69,48,Delta Airlines,87,135,1219,87,48,1.2,254.45
CA303,JFK,SFO,2023-11-30,13:10:00,2023-11-17,Phone,2423,27,Economy,494.461,Regular,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-30,Non-Holiday,0,Snow,-2.42,10.81,27.23,64,0,847.81,13,Air Canada,333,416,790,333,13,2.2,449.51
EA505,ORD,SFO,2023-07-01,23:30:00,2023-05-18,Travel Agency,2363,58,Economy,695.652,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Snow,-3.44,9.84,33.43,2,0,1036.69,44,Emirates,181,233,1410,181,44,1.2,1159.42
EA505,JFK,ATL,2023-06-15,03:42:00,2023-05-10,Travel Agency,2922,61,First Class,427.97999999999996,Discount,Credit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-15,Non-Holiday,0,Storm,-9.35,14.38,45.55,12,1,1377.59,36,Emirates,165,225,222,165,36,1.2,713.3
BA202,DFW,ATL,2023-02-03,10:47:00,2023-01-29,Online,1358,58,First Class,1248.59,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-03,Non-Holiday,0,Storm,2.83,6.66,34.41,13,0,777.72,5,British Airways,33,124,647,33,5,2.8,891.85
AA100,LAX,SEA,2023-07-18,14:31:00,2023-05-29,Travel Agency,1228,22,Business,217.536,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-18,Non-Holiday,0,Rain,3.93,4.99,31.08,94,0,909.58,50,American Airlines,198,244,871,198,50,1.2,362.56
DA404,JFK,LAS,2023-07-03,19:47:00,2023-05-02,Phone,1664,56,Economy,445.04,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-03,Non-Holiday,0,Fog,17.69,18.46,7.48,185,1,1283.12,62,Delta Airlines,183,217,1187,183,62,1.0,890.08
